order_time,delivery_time,driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,complaint
10-07-2025 01:04,10-07-2025 01:39,4,Chinese,10.82,Storm,Plastic,0,Bavdhan,1
08-07-2025 14:39,08-07-2025 15:46,3.3,Sandwich,9.07,Storm,Paper,3,Hinjewadi,0
08-07-2025 15:38,08-07-2025 16:00,1.3,Dessert,5.22,Storm,Plastic,5,Hadapsar,1
09-07-2025 12:07,09-07-2025 12:45,2.8,Pizza,12.18,Storm,Foil,1,Pashan,0
08-07-2025 13:07,08-07-2025 13:34,4.8,Indian,7.33,Fog,Box,5,Koregaon Park,1
09-07-2025 08:39,09-07-2025 09:46,3.5,Pizza,7.02,Fog,Plastic,1,Viman Nagar,0
09-07-2025 20:18,09-07-2025 21:27,1.4,Dessert,1.73,Storm,Foil,1,Kothrud,1
08-07-2025 18:09,08-07-2025 18:59,2.8,Sandwich,13.19,Clear,Foil,5,Kharadi,1
09-07-2025 08:16,09-07-2025 08:47,4.8,Indian,5.55,Rain,Foil,0,Hadapsar,1
09-07-2025 15:29,09-07-2025 16:41,1.8,Indian,1.84,Clear,Foil,4,Koregaon Park,1
08-07-2025 16:09,08-07-2025 17:23,2.4,Sandwich,12.38,Clear,Paper,1,Hinjewadi,0
10-07-2025 07:26,10-07-2025 08:22,2.8,Chinese,6.83,Rain,Foil,5,Aundh,0
10-07-2025 01:11,10-07-2025 02:05,1.7,Chinese,9.91,Rain,Foil,3,Pashan,1
09-07-2025 09:26,09-07-2025 09:53,3.1,Sandwich,8.12,Fog,Plastic,0,Kothrud,0
09-07-2025 13:17,09-07-2025 14:24,3,Pizza,1.73,Clear,Box,1,Camp,0
10-07-2025 01:00,10-07-2025 02:13,3.2,Chinese,13.62,Storm,Box,4,Hinjewadi,0
09-07-2025 12:55,09-07-2025 13:42,2.2,Sandwich,9.1,Rain,Plastic,4,Shivaji Nagar,1
09-07-2025 10:07,09-07-2025 10:51,1.2,Pizza,2.24,Storm,Paper,5,Bavdhan,1
08-07-2025 16:47,08-07-2025 18:14,5,Pizza,8.57,Clear,Paper,2,Magarpatta,0
09-07-2025 04:10,09-07-2025 05:17,4.7,Pizza,12.27,Clear,Box,0,Shivaji Nagar,1
09-07-2025 14:58,09-07-2025 15:49,4.6,Chinese,8.92,Fog,Box,0,Magarpatta,0
09-07-2025 18:26,09-07-2025 19:00,4.7,Sandwich,7.8,Clear,Plastic,4,Camp,0
09-07-2025 17:25,09-07-2025 18:55,1.7,Burger,2.39,Clear,Paper,2,Koregaon Park,1
10-07-2025 01:53,10-07-2025 02:59,3.1,Indian,1.33,Fog,Box,5,Wakad,0
09-07-2025 10:12,09-07-2025 11:24,1,Sandwich,2.49,Fog,Paper,4,Kothrud,0
09-07-2025 16:48,09-07-2025 18:17,4.5,Sandwich,10.5,Clear,Plastic,3,Kharadi,1
08-07-2025 15:53,08-07-2025 16:20,4.3,Pizza,13.17,Rain,Plastic,2,Magarpatta,1
08-07-2025 11:56,08-07-2025 12:18,3.5,Chinese,8.62,Fog,Plastic,1,Kothrud,0
08-07-2025 15:14,08-07-2025 16:34,2.5,Sandwich,12.6,Fog,Paper,2,Hinjewadi,1
08-07-2025 13:10,08-07-2025 13:39,3.6,Indian,1.72,Storm,Plastic,2,Baner,1
10-07-2025 07:00,10-07-2025 08:21,4.3,Burger,5.91,Fog,Paper,2,Bavdhan,0
08-07-2025 17:16,08-07-2025 17:51,3.8,Chinese,14.04,Rain,Foil,1,Baner,0
09-07-2025 21:28,09-07-2025 22:40,2.4,Pizza,6.14,Rain,Paper,4,Wakad,0
09-07-2025 15:29,09-07-2025 16:46,1.8,Sandwich,8.27,Clear,Plastic,1,Bavdhan,0
08-07-2025 14:16,08-07-2025 15:33,1.1,Chinese,8.51,Clear,Box,2,Wakad,1
09-07-2025 23:04,09-07-2025 23:36,3.7,Indian,5.02,Fog,Box,3,Hadapsar,1
09-07-2025 23:40,10-07-2025 00:06,2.7,Burger,1.92,Storm,Foil,1,Viman Nagar,1
09-07-2025 07:53,09-07-2025 08:50,4.3,Indian,9.55,Clear,Paper,2,Kothrud,0
09-07-2025 05:32,09-07-2025 06:25,5,Burger,1.83,Fog,Plastic,3,Viman Nagar,0
08-07-2025 16:31,08-07-2025 17:56,1.8,Burger,4.46,Clear,Box,0,Kothrud,1
08-07-2025 16:25,08-07-2025 16:46,2.1,Sandwich,6.32,Storm,Paper,3,Viman Nagar,1
09-07-2025 03:18,09-07-2025 04:17,3.1,Sandwich,12.93,Storm,Plastic,0,Magarpatta,1
10-07-2025 00:10,10-07-2025 00:46,4.8,Dessert,2.62,Storm,Plastic,2,Hinjewadi,0
10-07-2025 04:06,10-07-2025 05:21,4.2,Burger,5.79,Fog,Plastic,0,Magarpatta,0
09-07-2025 23:15,10-07-2025 00:02,3.1,Pizza,11.75,Fog,Plastic,0,Kharadi,1
09-07-2025 02:40,09-07-2025 04:05,3.5,Chinese,1.69,Fog,Plastic,2,Pashan,0
10-07-2025 06:07,10-07-2025 07:15,3.8,Burger,13.8,Clear,Paper,3,Baner,1
08-07-2025 14:09,08-07-2025 15:25,4.4,Pizza,9.55,Fog,Plastic,1,Camp,0
09-07-2025 00:53,09-07-2025 02:18,2.3,Dessert,6.18,Fog,Paper,4,Aundh,1
08-07-2025 18:17,08-07-2025 18:38,4.3,Dessert,13.3,Fog,Paper,1,Kharadi,1
09-07-2025 09:21,09-07-2025 10:48,2.4,Indian,14,Fog,Paper,5,Kharadi,1
09-07-2025 13:53,09-07-2025 15:00,4.1,Chinese,9.26,Clear,Foil,0,Kharadi,0
08-07-2025 21:24,08-07-2025 22:08,4.4,Indian,2.89,Storm,Paper,2,Pimple Saudagar,1
09-07-2025 05:11,09-07-2025 05:51,4,Pizza,7.07,Clear,Foil,4,Magarpatta,1
10-07-2025 02:57,10-07-2025 03:58,5,Pizza,5.89,Clear,Paper,5,Kharadi,1
10-07-2025 05:05,10-07-2025 05:39,4.4,Pizza,13.25,Storm,Box,5,Hinjewadi,1
09-07-2025 07:04,09-07-2025 08:15,3.2,Indian,9.14,Fog,Foil,4,Camp,0
09-07-2025 21:09,09-07-2025 22:01,3.4,Dessert,7.18,Fog,Box,1,Hinjewadi,0
08-07-2025 17:31,08-07-2025 18:45,2.9,Dessert,3.4,Rain,Paper,2,Kharadi,0
09-07-2025 04:17,09-07-2025 05:39,1.4,Burger,13.7,Storm,Box,2,Baner,0
09-07-2025 10:29,09-07-2025 11:15,4,Dessert,10.34,Clear,Foil,4,Wakad,1
09-07-2025 14:34,09-07-2025 15:36,3.1,Burger,8.52,Clear,Paper,1,Wakad,0
09-07-2025 21:27,09-07-2025 22:36,4.2,Dessert,13.56,Rain,Plastic,3,Wakad,1
08-07-2025 12:24,08-07-2025 12:48,4.7,Indian,14.18,Fog,Paper,5,Hinjewadi,1
10-07-2025 06:11,10-07-2025 06:34,2.3,Burger,14.38,Fog,Box,1,Pimple Saudagar,1
08-07-2025 13:05,08-07-2025 13:27,2.1,Burger,13.71,Fog,Box,1,Aundh,1
09-07-2025 00:09,09-07-2025 01:07,1.6,Chinese,13.93,Fog,Foil,3,Pimple Saudagar,0
08-07-2025 12:28,08-07-2025 13:25,4.3,Dessert,10.79,Rain,Plastic,0,Baner,1
09-07-2025 17:59,09-07-2025 19:05,3.3,Indian,1.54,Clear,Foil,0,Aundh,0
09-07-2025 08:36,09-07-2025 09:07,1.8,Burger,2.18,Fog,Foil,2,Bavdhan,1
10-07-2025 02:19,10-07-2025 03:00,4.1,Chinese,10.69,Fog,Paper,0,Hinjewadi,1
09-07-2025 05:53,09-07-2025 06:38,2.7,Sandwich,9.11,Rain,Box,3,Baner,1
10-07-2025 07:02,10-07-2025 08:00,1.8,Indian,6.29,Fog,Paper,4,Wakad,0
09-07-2025 01:15,09-07-2025 01:49,3.1,Indian,12.21,Rain,Paper,5,Baner,1
09-07-2025 02:57,09-07-2025 03:20,1.9,Indian,14.94,Rain,Box,1,Hinjewadi,1
08-07-2025 20:06,08-07-2025 20:47,3.4,Chinese,9.54,Clear,Foil,2,Shivaji Nagar,0
08-07-2025 17:51,08-07-2025 18:37,2.1,Sandwich,7.31,Storm,Box,5,Viman Nagar,1
09-07-2025 20:14,09-07-2025 21:21,4.3,Burger,14.18,Rain,Box,3,Kothrud,1
09-07-2025 21:29,09-07-2025 22:50,3.2,Chinese,10.13,Clear,Paper,1,Camp,1
09-07-2025 01:22,09-07-2025 02:01,3.8,Indian,8.71,Clear,Paper,1,Koregaon Park,0
08-07-2025 17:42,08-07-2025 18:08,5,Sandwich,5.42,Fog,Foil,0,Kharadi,0
08-07-2025 16:26,08-07-2025 16:57,1.2,Indian,4.67,Storm,Paper,4,Bavdhan,1
08-07-2025 23:30,09-07-2025 00:59,4.9,Pizza,13.83,Clear,Paper,3,Kharadi,0
09-07-2025 17:12,09-07-2025 18:11,2.7,Pizza,9.57,Rain,Paper,5,Magarpatta,1
10-07-2025 05:05,10-07-2025 05:42,2.3,Chinese,8.71,Clear,Foil,1,Magarpatta,1
08-07-2025 19:47,08-07-2025 20:28,1.3,Indian,3.33,Storm,Paper,4,Aundh,0
09-07-2025 10:32,09-07-2025 11:32,3.1,Sandwich,3.07,Clear,Paper,4,Camp,1
08-07-2025 21:04,08-07-2025 22:31,4.6,Chinese,10.98,Rain,Paper,5,Bavdhan,0
09-07-2025 22:47,09-07-2025 23:55,1.5,Chinese,14.61,Clear,Paper,2,Pashan,0
09-07-2025 04:25,09-07-2025 05:26,2.1,Indian,14.71,Clear,Box,3,Magarpatta,1
08-07-2025 14:35,08-07-2025 15:19,1,Chinese,14.41,Storm,Foil,2,Pashan,1
09-07-2025 16:18,09-07-2025 16:53,1,Chinese,3.61,Rain,Plastic,5,Kharadi,1
08-07-2025 20:29,08-07-2025 20:59,3.5,Pizza,11.98,Clear,Box,4,Magarpatta,0
09-07-2025 04:33,09-07-2025 05:57,4.2,Sandwich,4.9,Fog,Paper,4,Aundh,0
09-07-2025 10:08,09-07-2025 10:33,4,Burger,2.97,Storm,Paper,4,Baner,1
09-07-2025 02:26,09-07-2025 02:59,2.1,Indian,4.92,Rain,Plastic,5,Bavdhan,1
09-07-2025 01:21,09-07-2025 02:19,1.1,Burger,6.03,Clear,Plastic,4,Pimple Saudagar,0
08-07-2025 15:13,08-07-2025 16:21,3.7,Dessert,8.83,Rain,Paper,3,Camp,0
09-07-2025 14:00,09-07-2025 14:28,2.5,Chinese,1.45,Storm,Box,2,Wakad,0
10-07-2025 02:23,10-07-2025 03:44,3,Chinese,13.81,Storm,Box,4,Pimple Saudagar,1
10-07-2025 04:47,10-07-2025 06:11,2.9,Dessert,3.31,Clear,Box,4,Kothrud,1
10-07-2025 05:03,10-07-2025 06:31,3.7,Pizza,14.37,Rain,Box,3,Koregaon Park,1
09-07-2025 07:22,09-07-2025 07:58,1.2,Dessert,7.67,Fog,Foil,2,Koregaon Park,1
09-07-2025 11:21,09-07-2025 11:57,2.4,Burger,14.73,Rain,Box,3,Aundh,1
08-07-2025 13:06,08-07-2025 14:36,1.9,Burger,8.16,Clear,Plastic,0,Bavdhan,1
08-07-2025 14:48,08-07-2025 16:05,3.9,Chinese,9.86,Clear,Foil,5,Hinjewadi,1
09-07-2025 06:28,09-07-2025 06:58,3.4,Burger,14.67,Clear,Paper,3,Baner,0
09-07-2025 16:54,09-07-2025 17:29,2.6,Pizza,13.46,Rain,Paper,2,Camp,1
10-07-2025 07:39,10-07-2025 08:27,1.5,Pizza,4.38,Fog,Paper,1,Magarpatta,1
10-07-2025 09:31,10-07-2025 10:06,1,Sandwich,7.56,Clear,Box,1,Hadapsar,1
09-07-2025 01:41,09-07-2025 02:20,3.3,Dessert,3.3,Clear,Box,5,Kothrud,0
08-07-2025 14:51,08-07-2025 15:41,3.2,Dessert,14.15,Fog,Box,5,Magarpatta,0
08-07-2025 19:58,08-07-2025 21:23,1.5,Chinese,5.59,Storm,Foil,1,Kharadi,1
09-07-2025 21:00,09-07-2025 22:02,3.2,Indian,2.77,Fog,Paper,0,Koregaon Park,0
09-07-2025 20:47,09-07-2025 21:37,1.4,Pizza,5.12,Rain,Foil,2,Shivaji Nagar,0
09-07-2025 18:07,09-07-2025 18:35,1.7,Indian,8.54,Storm,Box,3,Aundh,0
08-07-2025 18:34,08-07-2025 19:21,2.5,Burger,8.13,Storm,Foil,0,Camp,1
08-07-2025 16:12,08-07-2025 16:42,2.3,Dessert,2.52,Storm,Box,0,Koregaon Park,0
09-07-2025 11:52,09-07-2025 12:50,2.5,Burger,4.46,Rain,Plastic,4,Wakad,0
10-07-2025 00:41,10-07-2025 01:21,2.8,Indian,10.7,Storm,Plastic,0,Koregaon Park,0
09-07-2025 22:42,10-07-2025 00:04,2.6,Pizza,5.27,Rain,Paper,0,Wakad,0
08-07-2025 23:32,09-07-2025 00:09,2.5,Sandwich,3.42,Rain,Paper,1,Koregaon Park,1
08-07-2025 23:41,09-07-2025 00:08,3.6,Pizza,3.28,Fog,Plastic,4,Viman Nagar,1
10-07-2025 00:45,10-07-2025 01:19,2.4,Chinese,4.81,Storm,Plastic,2,Kothrud,0
09-07-2025 02:15,09-07-2025 03:23,1.1,Sandwich,9.31,Clear,Paper,3,Pimple Saudagar,0
09-07-2025 07:20,09-07-2025 08:41,4.5,Dessert,1.83,Fog,Foil,5,Hinjewadi,1
08-07-2025 16:50,08-07-2025 17:54,2.6,Chinese,14.22,Fog,Box,5,Hadapsar,1
08-07-2025 17:36,08-07-2025 18:54,1.4,Chinese,12.93,Rain,Box,4,Camp,0
10-07-2025 00:36,10-07-2025 01:43,3.7,Pizza,6.98,Fog,Plastic,5,Hinjewadi,1
09-07-2025 09:31,09-07-2025 10:40,2.2,Sandwich,12.27,Rain,Plastic,3,Koregaon Park,0
10-07-2025 01:40,10-07-2025 02:37,2.4,Indian,4.13,Storm,Paper,2,Koregaon Park,0
10-07-2025 00:31,10-07-2025 00:54,4.8,Pizza,4.49,Rain,Box,5,Viman Nagar,0
08-07-2025 14:34,08-07-2025 16:00,4.3,Indian,10.57,Rain,Plastic,4,Pimple Saudagar,1
09-07-2025 00:23,09-07-2025 00:59,4.8,Sandwich,2.93,Storm,Plastic,4,Baner,1
08-07-2025 22:57,08-07-2025 23:24,3.3,Chinese,11.37,Fog,Plastic,2,Shivaji Nagar,1
08-07-2025 18:50,08-07-2025 19:57,4.4,Chinese,2.75,Storm,Paper,3,Bavdhan,1
09-07-2025 21:45,09-07-2025 22:37,2.7,Dessert,13.49,Fog,Box,0,Pashan,0
09-07-2025 08:55,09-07-2025 09:54,1.9,Chinese,7.7,Rain,Box,5,Viman Nagar,0
10-07-2025 03:18,10-07-2025 04:25,5,Pizza,3.21,Rain,Paper,3,Bavdhan,1
09-07-2025 08:36,09-07-2025 09:24,1.5,Indian,4.06,Storm,Plastic,4,Magarpatta,1
09-07-2025 09:57,09-07-2025 11:11,1.8,Dessert,3.48,Rain,Box,4,Pimple Saudagar,1
10-07-2025 02:37,10-07-2025 03:10,4.7,Burger,4.87,Clear,Box,3,Camp,1
09-07-2025 09:19,09-07-2025 10:11,2.2,Chinese,14.13,Rain,Box,2,Hadapsar,1
09-07-2025 06:43,09-07-2025 07:25,3.3,Burger,1.17,Clear,Plastic,5,Magarpatta,1
09-07-2025 08:54,09-07-2025 09:43,1.3,Burger,2.05,Fog,Box,0,Viman Nagar,1
09-07-2025 01:03,09-07-2025 02:03,1.9,Chinese,1.54,Clear,Plastic,4,Shivaji Nagar,1
09-07-2025 22:36,09-07-2025 23:40,4.7,Pizza,13.42,Clear,Plastic,3,Shivaji Nagar,0
08-07-2025 23:10,09-07-2025 00:23,2.8,Indian,9.16,Rain,Plastic,2,Baner,1
10-07-2025 04:49,10-07-2025 06:00,4.7,Dessert,13.75,Clear,Paper,0,Viman Nagar,1
09-07-2025 08:45,09-07-2025 09:15,1.3,Indian,7.13,Rain,Paper,5,Pashan,0
09-07-2025 20:28,09-07-2025 21:22,1.8,Pizza,10.04,Rain,Paper,1,Kharadi,1
08-07-2025 22:59,08-07-2025 23:56,4.8,Chinese,14.22,Fog,Box,3,Pimple Saudagar,1
09-07-2025 18:05,09-07-2025 18:54,1.9,Burger,10.65,Fog,Plastic,0,Baner,0
09-07-2025 17:20,09-07-2025 18:23,1.7,Dessert,9.82,Storm,Plastic,0,Camp,1
08-07-2025 20:56,08-07-2025 22:03,4.5,Indian,10.11,Fog,Foil,2,Koregaon Park,1
10-07-2025 08:14,10-07-2025 09:30,3.9,Chinese,8.52,Fog,Box,5,Kharadi,0
09-07-2025 10:06,09-07-2025 11:13,1.3,Burger,7.28,Rain,Paper,2,Shivaji Nagar,1
08-07-2025 19:03,08-07-2025 19:58,4.7,Burger,8.53,Clear,Paper,5,Baner,1
09-07-2025 18:54,09-07-2025 20:09,2.4,Sandwich,10.84,Rain,Plastic,2,Bavdhan,1
10-07-2025 02:30,10-07-2025 02:53,4.1,Indian,5.28,Rain,Plastic,3,Camp,0
09-07-2025 21:42,09-07-2025 22:41,2,Dessert,5.99,Storm,Plastic,5,Viman Nagar,1
09-07-2025 23:38,10-07-2025 00:00,4.1,Dessert,10.82,Rain,Foil,5,Shivaji Nagar,1
08-07-2025 19:12,08-07-2025 19:37,3,Chinese,6.83,Rain,Paper,0,Viman Nagar,0
08-07-2025 11:59,08-07-2025 13:11,1.2,Dessert,12.9,Clear,Plastic,5,Hadapsar,1
09-07-2025 08:27,09-07-2025 09:20,3.8,Burger,9.73,Fog,Foil,2,Kothrud,0
09-07-2025 06:10,09-07-2025 07:20,4.6,Dessert,6.27,Fog,Paper,0,Baner,0
09-07-2025 22:45,09-07-2025 23:50,3.9,Burger,5.85,Rain,Paper,1,Bavdhan,0
09-07-2025 21:24,09-07-2025 22:48,3.6,Indian,8.61,Fog,Foil,4,Hinjewadi,1
09-07-2025 21:14,09-07-2025 22:01,3.6,Chinese,3.35,Rain,Foil,2,Kharadi,1
08-07-2025 17:28,08-07-2025 18:37,2.4,Chinese,5.12,Storm,Box,5,Baner,0
09-07-2025 17:59,09-07-2025 19:22,1.6,Dessert,4.89,Storm,Box,0,Aundh,1
10-07-2025 02:09,10-07-2025 02:48,3.5,Chinese,5.03,Clear,Foil,3,Bavdhan,0
09-07-2025 10:15,09-07-2025 11:04,2.3,Indian,3.6,Storm,Plastic,1,Pimple Saudagar,0
10-07-2025 06:19,10-07-2025 07:23,4.7,Dessert,8.44,Storm,Plastic,4,Hinjewadi,1
09-07-2025 16:02,09-07-2025 16:59,2,Burger,2.6,Fog,Foil,3,Hadapsar,0
09-07-2025 12:35,09-07-2025 13:34,3.7,Indian,11.21,Fog,Foil,5,Aundh,0
09-07-2025 16:27,09-07-2025 17:38,2,Pizza,9.44,Storm,Foil,5,Wakad,1
09-07-2025 23:21,10-07-2025 00:16,3.7,Pizza,14.63,Clear,Paper,0,Viman Nagar,1
08-07-2025 23:49,09-07-2025 00:23,4,Dessert,1.73,Rain,Paper,4,Pimple Saudagar,1
09-07-2025 21:11,09-07-2025 22:23,3.5,Sandwich,3.27,Clear,Box,0,Wakad,0
08-07-2025 16:18,08-07-2025 17:24,2.5,Burger,5.58,Fog,Paper,1,Hinjewadi,1
10-07-2025 09:44,10-07-2025 10:59,4.1,Sandwich,6.3,Clear,Foil,3,Koregaon Park,1
09-07-2025 04:11,09-07-2025 04:43,3.4,Dessert,3.19,Rain,Foil,4,Kharadi,0
09-07-2025 16:26,09-07-2025 17:29,2.1,Pizza,1.26,Clear,Plastic,1,Viman Nagar,1
09-07-2025 12:42,09-07-2025 13:25,3.8,Indian,13.37,Storm,Box,2,Kothrud,0
10-07-2025 09:31,10-07-2025 10:11,1.1,Indian,1,Fog,Paper,3,Pimple Saudagar,1
09-07-2025 23:16,09-07-2025 23:54,2.1,Burger,2.58,Clear,Plastic,5,Bavdhan,1
08-07-2025 22:15,08-07-2025 22:54,2.5,Chinese,2.07,Fog,Plastic,2,Viman Nagar,0
09-07-2025 11:11,09-07-2025 11:47,4.6,Pizza,14.49,Clear,Plastic,0,Aundh,1
08-07-2025 14:14,08-07-2025 14:48,4.3,Dessert,6,Storm,Paper,5,Wakad,0
09-07-2025 00:26,09-07-2025 00:56,1.8,Pizza,8.78,Fog,Box,0,Aundh,1
10-07-2025 10:04,10-07-2025 10:44,3.1,Indian,1.31,Fog,Plastic,3,Kothrud,0
10-07-2025 04:40,10-07-2025 05:29,4.2,Chinese,1.26,Storm,Foil,4,Hinjewadi,1
10-07-2025 04:32,10-07-2025 05:10,3.2,Pizza,12.48,Storm,Foil,1,Viman Nagar,1
08-07-2025 17:50,08-07-2025 18:38,1.5,Chinese,8.36,Rain,Box,0,Aundh,0
10-07-2025 01:38,10-07-2025 03:02,4.5,Pizza,6.56,Fog,Plastic,0,Wakad,0
09-07-2025 14:28,09-07-2025 15:37,2.6,Chinese,1.96,Rain,Box,3,Camp,1
09-07-2025 21:21,09-07-2025 22:29,3,Dessert,5.17,Fog,Plastic,2,Pashan,0
08-07-2025 16:05,08-07-2025 16:25,4.2,Chinese,14.11,Fog,Foil,1,Hinjewadi,0
10-07-2025 03:46,10-07-2025 05:07,1.8,Indian,11.33,Storm,Plastic,0,Shivaji Nagar,1
10-07-2025 01:40,10-07-2025 02:03,1.8,Chinese,11.46,Rain,Plastic,5,Bavdhan,1
09-07-2025 04:50,09-07-2025 05:33,2.7,Burger,14.5,Fog,Box,2,Pashan,1
09-07-2025 22:22,09-07-2025 23:17,2.2,Pizza,5.89,Storm,Box,3,Hadapsar,1
10-07-2025 05:28,10-07-2025 06:23,2.3,Pizza,11.51,Rain,Foil,2,Magarpatta,1
08-07-2025 14:26,08-07-2025 15:15,1.2,Dessert,2.82,Clear,Plastic,3,Pimple Saudagar,1
08-07-2025 22:06,08-07-2025 22:36,4.6,Pizza,12.58,Rain,Paper,1,Viman Nagar,1
08-07-2025 17:17,08-07-2025 18:13,2.9,Burger,14,Fog,Plastic,2,Viman Nagar,1
09-07-2025 20:36,09-07-2025 21:32,2.4,Indian,3.42,Rain,Plastic,2,Koregaon Park,1
08-07-2025 20:35,08-07-2025 21:15,2.1,Indian,4.74,Clear,Foil,1,Shivaji Nagar,1
10-07-2025 01:35,10-07-2025 02:38,1.2,Pizza,8.28,Rain,Box,1,Aundh,1
09-07-2025 16:49,09-07-2025 17:51,2.4,Pizza,10.35,Storm,Box,2,Shivaji Nagar,1
09-07-2025 01:09,09-07-2025 02:02,2.2,Pizza,1.84,Clear,Foil,3,Hinjewadi,1
09-07-2025 18:51,09-07-2025 19:37,3.7,Sandwich,4.82,Rain,Box,1,Viman Nagar,1
10-07-2025 06:00,10-07-2025 06:28,3.2,Pizza,1.92,Clear,Box,4,Baner,0
08-07-2025 11:36,08-07-2025 12:18,1.2,Indian,4.64,Storm,Foil,4,Koregaon Park,0
08-07-2025 12:03,08-07-2025 13:32,4.5,Indian,12.91,Rain,Foil,4,Wakad,1
10-07-2025 06:01,10-07-2025 07:09,4.5,Pizza,2.74,Storm,Box,0,Camp,1
09-07-2025 04:38,09-07-2025 06:02,3.7,Pizza,10.74,Rain,Plastic,1,Shivaji Nagar,1
10-07-2025 05:07,10-07-2025 06:15,1.2,Indian,6.51,Rain,Plastic,5,Hinjewadi,1
09-07-2025 12:00,09-07-2025 12:49,3.1,Chinese,11.72,Clear,Box,1,Viman Nagar,0
10-07-2025 03:11,10-07-2025 04:06,3.7,Dessert,12.32,Fog,Plastic,2,Baner,0
10-07-2025 02:14,10-07-2025 02:48,2.9,Pizza,3.04,Clear,Paper,2,Pashan,0
08-07-2025 11:42,08-07-2025 12:32,4.3,Sandwich,2.01,Fog,Box,5,Viman Nagar,1
09-07-2025 02:56,09-07-2025 03:52,4,Indian,4.97,Clear,Box,3,Baner,1
10-07-2025 01:21,10-07-2025 02:44,1.9,Burger,8.6,Storm,Paper,0,Baner,0
09-07-2025 10:26,09-07-2025 11:07,1.8,Pizza,8.82,Storm,Foil,2,Pimple Saudagar,0
09-07-2025 19:00,09-07-2025 19:48,1.8,Dessert,8.94,Fog,Box,0,Viman Nagar,1
09-07-2025 08:40,09-07-2025 10:03,1.4,Burger,1.75,Fog,Foil,0,Wakad,1
08-07-2025 16:55,08-07-2025 18:24,4.8,Dessert,14.69,Clear,Foil,4,Pimple Saudagar,1
10-07-2025 04:30,10-07-2025 05:43,2.8,Sandwich,5.57,Fog,Plastic,4,Shivaji Nagar,1
10-07-2025 06:29,10-07-2025 07:16,2.6,Pizza,2.05,Fog,Box,1,Hinjewadi,0
08-07-2025 20:20,08-07-2025 21:27,1.4,Chinese,10.81,Clear,Plastic,5,Magarpatta,1
08-07-2025 19:54,08-07-2025 20:16,1.2,Burger,12.72,Storm,Plastic,5,Kharadi,0
10-07-2025 01:44,10-07-2025 02:07,1.3,Pizza,11.82,Clear,Box,3,Camp,1
09-07-2025 09:15,09-07-2025 10:42,2.7,Dessert,6.57,Storm,Plastic,3,Aundh,1
09-07-2025 06:31,09-07-2025 07:50,3.1,Indian,1.23,Rain,Box,4,Bavdhan,1
10-07-2025 01:55,10-07-2025 02:21,4.3,Sandwich,2.7,Rain,Paper,0,Bavdhan,0
09-07-2025 22:19,09-07-2025 23:43,1.9,Pizza,1.21,Rain,Foil,4,Viman Nagar,1
10-07-2025 00:31,10-07-2025 01:26,4.4,Dessert,10.95,Fog,Paper,5,Magarpatta,0
09-07-2025 19:23,09-07-2025 20:08,2.3,Sandwich,5.65,Clear,Box,2,Hinjewadi,1
08-07-2025 21:57,08-07-2025 22:38,1.2,Sandwich,4.55,Storm,Plastic,4,Pimple Saudagar,0
09-07-2025 19:20,09-07-2025 20:23,3.1,Burger,9.45,Storm,Box,0,Viman Nagar,1
09-07-2025 15:35,09-07-2025 16:56,4.9,Pizza,9,Storm,Paper,0,Koregaon Park,1
08-07-2025 14:16,08-07-2025 14:49,3.5,Pizza,10.22,Clear,Box,3,Baner,0
10-07-2025 01:41,10-07-2025 03:02,3.7,Pizza,9.49,Clear,Foil,1,Kothrud,0
09-07-2025 04:34,09-07-2025 05:11,4.6,Chinese,6.07,Storm,Plastic,2,Kothrud,0
10-07-2025 07:03,10-07-2025 08:09,1.9,Chinese,7.5,Fog,Paper,1,Bavdhan,0
10-07-2025 07:54,10-07-2025 09:07,1.6,Chinese,14.77,Fog,Foil,1,Kothrud,1
08-07-2025 21:50,08-07-2025 22:28,4.6,Sandwich,13.07,Clear,Plastic,4,Aundh,0
08-07-2025 22:53,08-07-2025 23:55,2.2,Pizza,2.87,Rain,Paper,5,Kothrud,1
09-07-2025 15:41,09-07-2025 16:01,1.3,Dessert,13.57,Storm,Foil,2,Pimple Saudagar,1
08-07-2025 17:59,08-07-2025 19:13,1.6,Pizza,10.47,Storm,Box,2,Kharadi,1
08-07-2025 15:31,08-07-2025 15:52,2.8,Indian,9.94,Clear,Paper,0,Hadapsar,1
09-07-2025 00:35,09-07-2025 01:06,1.7,Sandwich,13.26,Rain,Box,3,Camp,0
08-07-2025 19:15,08-07-2025 20:40,1.9,Dessert,7.17,Fog,Foil,4,Aundh,0
09-07-2025 05:08,09-07-2025 06:24,1.5,Sandwich,11.72,Fog,Box,4,Koregaon Park,0
10-07-2025 04:04,10-07-2025 04:27,2.5,Chinese,8.19,Clear,Foil,5,Kharadi,1
09-07-2025 03:56,09-07-2025 04:45,4,Pizza,12.56,Clear,Plastic,2,Bavdhan,1
08-07-2025 15:09,08-07-2025 15:49,4.7,Pizza,10.02,Fog,Plastic,2,Shivaji Nagar,0
10-07-2025 06:27,10-07-2025 07:19,1.4,Dessert,12.69,Storm,Box,5,Bavdhan,1
09-07-2025 11:26,09-07-2025 11:56,3.4,Pizza,3.22,Clear,Box,2,Pashan,0
